FIPS,County,State,2012,2013,2014,2015
49053,Washington,UT,3733408,3954631,4083649,4435619
49055,Wayne,UT,61494,62349,65168,68651
49057,Weber,UT,7961200,7765226,8012491,8337745
50001,Addison,VT,1406434,1249939,1228703,1250046
50003,Bennington,VT,1642039,1748141,1468782,1427346
50005,Caledonia,VT,942251,934112,912026,971766
50007,Chittenden,VT,10852741,10414133,10553238,10849229
50009,Essex,VT,95735,96835,95335,98276
50011,Franklin,VT,1476439,1508416,1571090,1621227
50013,Grand Isle,VT,141256,141400,144620,149457
50015,Lamoille,VT,991095,1080845,1052548,1150617
50017,Orange,VT,610354,588645,577210,575335
50019,Orleans,VT,798332,814264,864198,903048
50021,Rutland,VT,2249932,2215828,2228816,2263854
50023,Washington,VT,2978566,3047160,3257403,3197991
50025,Windham,VT,2513650,2514948,2437702,2146336
50027,Windsor,VT,2188530,2142708,2098982,2173097
51001,Accomack,VA,2382212,2435160,2410163,2462348
51007,Amelia,VA,237931,235285,243494,266635
51009,Amherst,VA,691660,716544,698849,710533
51011,Appomattox,VA,237658,244574,241811,235598
51013,Arlington,VA,38314978,37149150,36101131,35832831
51017,Bath,VA,184090,209969,194664,204550
51019,Bedford,VA,1721522,1741252,1690652,1703968
51021,Bland,VA,175266,184517,192047,199360
51023,Botetourt,VA,1033165,1203727,1187001,1124163
51025,Brunswick,VA,299558,301492,295807,294289
51027,Buchanan,VA,940348,881032,1020202,917433
51029,Buckingham,VA,620741,553703,497926,506009
51033,Caroline,VA,525771,540747,541112,531325
51036,Charles City,VA,143447,150667,151665,153347
51037,Charlotte,VA,210732,207207,201606,201246
51041,Chesterfield,VA,14291711,14663735,14997953,15721066
51043,Clarke,VA,410164,396394,395447,421761
51045,Craig,VA,61530,65846,62967,60423
51047,Culpeper,VA,1415298,1425454,1443768,1504132
51049,Cumberland,VA,132832,129077,123750,122365
51051,Dickenson,VA,375238,371938,442464,433692
51057,Essex,VA,330537,315152,318005,308453
51061,Fauquier,VA,2566248,2679589,2701587,2773839
51063,Floyd,VA,240329,239882,243647,260057
51065,Fluvanna,VA,833610,701555,612822,685113
51067,Franklin,VA,1109079,1189663,1191222,1209426
51071,Giles,VA,516541,467244,435840,426844
51073,Gloucester,VA,702155,717153,687547,711559
51075,Goochland,VA,1532989,1651370,1777427,2010757
51077,Grayson,VA,196625,217337,224603,224272
51079,Greene,VA,323101,354283,395801,474154
51083,Halifax,VA,1342877,1401219,1333831,1302760
51085,Hanover,VA,4862030,4681317,5055156,5380926
51087,Henrico,VA,22947331,23836246,23988360,24832893
51091,Highland,VA,46315,49507,52669,57688
51093,Isle of Wight,VA,1326816,1424521,1357399,1362260
51097,King and Queen,VA,123159,111822,111380,112134
51099,King George,VA,1562856,1599482,1595604,1605344
51101,King William,VA,421057,378867,385519,387549
51103,Lancaster,VA,350707,357694,355522,340604
51105,Lee,VA,393625,389157,388527,391140
51107,Loudoun,VA,20965386,21323260,22019023,23116880
51109,Louisa,VA,2253857,2110061,2142015,2220109
51111,Lunenburg,VA,202487,197539,187484,188290
51113,Madison,VA,279387,265446,257601,262629
51115,Mathews,VA,112178,111666,107986,106717
51117,Mecklenburg,VA,879484,908721,916295,963786
51119,Middlesex,VA,266544,258020,254871,251583
51125,Nelson,VA,401096,419685,445258,467122
51127,New Kent,VA,327299,334574,348882,377106
51131,Northampton,VA,347024,349869,340060,328104
51133,Northumberland,VA,322503,319173,334366,359614
51135,Nottoway,VA,442357,426399,415277,420810
51137,Orange,VA,881516,939960,909330,921576
51139,Page,VA,426860,440545,440876,455899
51141,Patrick,VA,353133,359779,344063,350212
51145,Powhatan,VA,603697,609797,626283,638826
51147,Prince Edward,VA,628241,621577,611624,619281
51155,Pulaski,VA,999616,1022196,1000372,1008359
51157,Rappahannock,VA,237291,204953,199500,202080
51159,Richmond,VA,216603,212335,207626,196561
51167,Russell,VA,685782,683095,664693,661821
51169,Scott,VA,345788,349229,351014,360434
51171,Shenandoah,VA,1519010,1567852,1534782,1600557
51173,Smyth,VA,968452,971304,946985,926881
51179,Stafford,VA,4619054,4696475,4603852,4683177
51181,Surry,VA,1450928,1377306,1311739,1083244
51183,Sussex,VA,301554,306753,332886,342039
51185,Tazewell,VA,1364902,1396749,1418154,1543909
51187,Warren,VA,1067847,1168782,1200271,1620674
51193,Westmoreland,VA,286465,293032,268154,266518
51197,Wythe,VA,1402304,1592949,1611774,1812547
51510,Alexandria (Independent City),VA,15422673,15340842,15081306,15300921
51550,Chesapeake (Independent City),VA,9320962,9642550,9564412,9886452
51650,Hampton (Independent City),VA,6326584,6437080,6497162,6425656
51700,Newport News (Independent City),VA,11568021,11854020,11255019,11572706
51710,Norfolk (Independent City),VA,20659234,20676003,20792565,21373985
51740,Portsmouth (Independent City),VA,4988844,5082170,5106687,5259462
51760,Richmond (Independent City),VA,21200615,21078809,19853710,18944940
51770,Roanoke (Independent City),VA,6628603,6631428,6471233,6445988
51800,Suffolk (Independent City),VA,3926925,4369093,4250694,4425996
51810,Virginia Beach (Independent City),VA,24158365,23199227,23819787,25043602
51901,Albemarle + Charlottesville,VA,8114874,8081776,8257304,8429925
51903,Alleghany + Covington,VA,762524,804603,764267,814218
51907,"Augusta, Staunton + Waynesboro",VA,3551854,3632265,3651235,3796266
51911,Campbell + Lynchburg,VA,5682726,5600878,5592429,5577296
51913,Carroll + Galax,VA,655512,662361,659584,669822
51918,"Dinwiddie, Colonial Heights + Petersburg    Virginia",VA,2049539,2038710,1986495,2066669
51919,"Fairfax, Fairfax City + Falls Church",VA,93135631,93269035,93859564,95128692
51921,Frederick + Winchester,VA,4356770,4220295,4163819,4370787
51923,Greensville + Emporia,VA,567643,652804,692489,678732
51929,Henry + Martinsville,VA,1521429,1506316,1529432,1666794
51931,James City + Williamsburg,VA,3991029,3879837,3765940,3716340
51933,Montgomery + Radford,VA,3911187,4138015,4336710,4599741
51939,Pittsylvania + Danville,VA,2551152,2540451,2468214,2414784
51941,Prince George + Hopewell,VA,3506139,3445000,3261042,3264316
51942,"Prince William, Manassas + Manassas Park    Virginia",VA,13690952,13848674,14165261,14236756
51944,Roanoke + Salem,VA,4914307,5050655,5093903,5211116
51945,"Rockbridge, Buena Vista + Lexington",VA,895907,834355,831441,825129
51947,Rockingham + Harrisonburg,VA,4895259,4938757,4752836,4688087
51949,Southampton + Franklin,VA,545672,523149,517086,532240
51951,Spotsylvania + Fredericksburg,VA,3957508,4132791,4116525,4367278
51953,Washington + Bristol,VA,2842072,2647331,2301846,2246254
51955,Wise + Norton,VA,1356435,1240265,1251720,1207899
51958,York + Poquoson,VA,2000619,2144661,2134816,2160947
53001,Adams,WA,672538,707344,726445,726187
53003,Asotin,WA,470123,450310,441587,448935
53005,Benton,WA,8424572,8272476,8309224,8262332
53007,Chelan,WA,3432993,3354497,3352920,3438342
53009,Clallam,WA,1846767,1922855,1913732,1846759
53011,Clark,WA,14555395,15575313,16551207,16478621
53013,Columbia,WA,218676,221042,261558,293514
53015,Cowlitz,WA,3348934,3414671,3553598,3523590
53017,Douglas,WA,1300739,1304623,1259763,1310545
53019,Ferry,WA,128507,123553,129405,126062
53021,Franklin,WA,2692127,2844300,3016524,3225255
53023,Garfield,WA,104189,146657,106386,99034
53025,Grant,WA,4365540,4286790,4203799,4513526
53027,Grays Harbor,WA,1862988,1886749,1877257,1846782
53029,Island,WA,2151057,2171293,2214828,2299646
53031,Jefferson,WA,659288,679904,675875,696943
53033,King,WA,217205401,224611395,236017941,247476535
53035,Kitsap,WA,9275393,9384425,9869313,9903950
53037,Kittitas,WA,1260264,1251639,1268231,1262638
53039,Klickitat,WA,972753,1032221,1092409,1214147
53041,Lewis,WA,2088829,2167697,2210180,2236554
53043,Lincoln,WA,321551,331970,343622,342212
53045,Mason,WA,1067154,1103934,1142705,1094123
53047,Okanogan,WA,1064251,1079832,1117752,1189017
53049,Pacific,WA,451320,471357,498722,478084
53051,Pend Oreille,WA,383354,366811,385711,387135
53053,Pierce,WA,31758298,32347140,32345212,31998370
53055,San Juan,WA,492193,496163,531224,541728
53057,Skagit,WA,5003381,5174465,5244025,5875244
53059,Skamania,WA,187425,190963,198681,188735
53061,Snohomish,WA,32297192,31907600,31115590,34441293
53063,Spokane,WA,19077046,19597986,20307801,19406551
53065,Stevens,WA,751855,778232,804316,811361
53067,Thurston,WA,9563923,9652802,9954802,9701177
53069,Wahkiakum,WA,64838,64330,60075,62639
53071,Walla Walla,WA,2509139,2557303,2771527,2824436
53073,Whatcom,WA,8788754,9260998,9403298,11929840
53075,Whitman,WA,1734616,1767626,1802081,1840528
53077,Yakima,WA,8309913,8186720,8266612,8535860
54001,Barbour,WV,311529,315631,303719,298189
54003,Berkeley,WV,2915650,2889029,2835480,2694776
54005,Boone,WV,1255899,1162977,979697,831916
54007,Braxton,WV,268683,265777,263008,276268
54009,Brooke,WV,768487,756449,752521,630093
54011,Cabell,WV,4477526,4481023,4543036,4623310
54013,Calhoun,WV,146245,138179,144807,122784
54015,Clay,WV,176242,119071,104246,96176
54017,Doddridge,WV,111701,143248,177885,262313
54019,Fayette,WV,1029698,965239,891144,885774
54021,Gilmer,WV,224483,251651,286256,322001
54023,Grant,WV,488065,474495,456191,449727
54025,Greenbrier,WV,1048965,1029634,1120852,1272022
54027,Hampshire,WV,303752,301696,295819,303537
54029,Hancock,WV,1065087,1050353,1106111,1073759
54031,Hardy,WV,354096,384971,365486,359959
54033,Harrison,WV,3714377,4186034,4496936,4715082
54035,Jackson,WV,739356,768986,749825,795528
54037,Jefferson,WV,1334344,1305835,1281981,1307463
54039,Kanawha,WV,11498386,11187676,10857679,10678116
54041,Lewis,WV,792161,819421,900030,936428
54043,Lincoln,WV,291501,305994,269466,271557
54045,Logan,WV,1317977,1297160,1232883,1156365
54047,McDowell,WV,777385,731552,609119,492657
54049,Marion,WV,2083985,2159527,2097859,2040456
54051,Marshall,WV,1567958,1819229,1878412,1954309
54053,Mason,WV,784426,755733,881094,889460
54055,Mercer,WV,1696328,1647704,1598652,1571660
54057,Mineral,WV,791547,765600,745421,732536
54059,Mingo,WV,1150128,1078715,927586,792887
54061,Monongalia,WV,5811775,6336124,6267777,6400167
54063,Monroe,WV,169934,161994,157642,156239
54065,Morgan,WV,219856,223890,223233,225395
54067,Nicholas,WV,778754,703324,673454,593981
54069,Ohio,WV,2348817,2289383,2315309,2331673
54071,Pendleton,WV,148072,146986,138711,133838
54073,Pleasants,WV,410346,431829,447462,420039
54075,Pocahontas,WV,227370,226908,222480,218053
54077,Preston,WV,618338,585560,585899,577733
54079,Putnam,WV,2975986,3266049,3025444,3125705
54081,Raleigh,WV,3188741,3188227,3158380,3021923
54083,Randolph,WV,840170,786151,788561,774779
54085,Ritchie,WV,312018,356612,386756,425527
54087,Roane,WV,274632,315993,341689,331195
54089,Summers,WV,190955,178501,220313,235606
54091,Taylor,WV,242017,311523,338634,353228
54093,Tucker,WV,217268,224896,213518,239368
54095,Tyler,WV,260948,288843,274766,288691
54097,Upshur,WV,757695,724638,725486,750469
54099,Wayne,WV,958087,981929,952856,917662
54101,Webster,WV,189116,201668,188362,174480
54103,Wetzel,WV,346461,354460,366761,468219
54105,Wirt,WV,52344,53970,54097,53552
54107,Wood,WV,3751701,3556989,3934379,3739865
54109,Wyoming,WV,621631,695978,641822,667923
55001,Adams,WI,387443,366930,369781,377277
55003,Ashland,WI,587565,584802,561830,569486
55005,Barron,WI,1674495,1708081,1765206,1861310
55007,Bayfield,WI,278769,279791,272717,285648
55009,Brown,WI,15017732,14490834,15212095,15766578
55011,Buffalo,WI,510242,542478,491293,492409
55013,Burnett,WI,378117,376355,372176,373849
55015,Calumet,WI,1121652,1175629,1234102,1343584
55017,Chippewa,WI,2014195,2044345,2185557,2413668
55019,Clark,WI,965385,989786,996916,1102754
55021,Columbia,WI,2285029,2330399,2261536,2318931
55023,Crawford,WI,579826,583277,584366,605929
55025,Dane,WI,35635091,35849659,38340936,40796441
55027,Dodge,WI,3115360,3202310,3177894,3142046
55029,Door,WI,1091383,1148570,1095181,1163643
55031,Douglas,WI,1509470,1603795,1642407,1620590
55033,Dunn,WI,1539587,1524705,1552098,1650365
55035,Eau Claire,WI,4894187,4871617,4945883,5204725
55037,Florence,WI,70823,60013,70981,78247
55039,Fond du Lac,WI,4136675,4260133,4334249,4404400
55041,Forest,WI,286927,308396,337528,346887
55043,Grant,WI,1670709,1724946,1781192,1840527
55045,Green,WI,1349673,1369862,1319821,1345460
55047,Green Lake,WI,629935,642556,635701,690073
55049,Iowa,WI,909258,903652,977021,1078395
55051,Iron,WI,135115,133559,130929,133133
55053,Jackson,WI,733312,712346,778879,827534
55055,Jefferson,WI,3330254,3380057,3454311,3662904
55057,Juneau,WI,794618,764265,781021,815924
55059,Kenosha,WI,4939339,5357125,5455703,5754174
55061,Kewaunee,WI,884116,733796,549276,557084
55063,La Crosse,WI,5645845,5798709,6005587,6322182
55065,Lafayette,WI,390237,400251,413440,456370
55067,Langlade,WI,577173,577909,568640,578153
55069,Lincoln,WI,868659,858053,866341,894832
55071,Manitowoc,WI,3489652,3508352,3559437,3506231
55073,Marathon,WI,7071650,7256369,7389137,7640863
55075,Marinette,WI,1703658,1787395,1682510,1745254
55077,Marquette,WI,331849,327437,314226,336506
55078,Menominee,WI,137067,127934,127874,124748
55079,Milwaukee,WI,49951486,50496484,51748433,52944925
55081,Monroe,WI,1614174,1636690,1705770,1862693
55083,Oconto,WI,675000,684672,685501,709865
55085,Oneida,WI,1492956,1474323,1401242,1568803
55087,Outagamie,WI,9493542,9160161,9034022,9384917
55089,Ozaukee,WI,4058872,4042313,4145688,4478541
55091,Pepin,WI,209417,199150,196109,205540
55093,Pierce,WI,888471,917615,954616,1007181
55095,Polk,WI,1203767,1225386,1246319,1278735
55097,Portage,WI,2812087,2859257,2999085,3294139
55099,Price,WI,428309,412715,416101,424283
55101,Racine,WI,7588752,7530886,7435050,7458885
55103,Richland,WI,495204,553821,570476,587668
55105,Rock,WI,5864625,5994102,5960411,6172682
55107,Rusk,WI,379511,382037,381088,403557
55109,St. Croix,WI,2578328,2663931,2705060,2862900
55111,Sauk,WI,3212338,3142709,3162548,3221994
55113,Sawyer,WI,561336,540624,529305,539872
55115,Shawano,WI,1017959,1026897,1024685,1057722
55117,Sheboygan,WI,5614449,5663682,5589270,5617399
55119,Taylor,WI,653711,665441,679069,711811
55121,Trempealeau,WI,1173921,1200150,1242212,1310819
55123,Vernon,WI,879258,915095,957141,999665
55125,Vilas,WI,585175,577188,599226,639686
55127,Walworth,WI,3649515,3645148,3639519,3757092
55129,Washburn,WI,423874,430697,430653,431702
55131,Washington,WI,4892324,4835615,4971054,5146306
55133,Waukesha,WI,33171624,34160134,33712118,28297483
55135,Waupaca,WI,1698216,1720572,1724457,1750354
55137,Waushara,WI,495631,485781,481874,496610
55139,Winnebago,WI,9119280,8656373,8572053,8440335
55141,Wood,WI,3788758,3626788,3747146,3917988
56001,Albany,WY,1234712,1261650,1265321,1264703
56003,Big Horn,WY,498189,531699,518556,509746
56005,Campbell,WY,6447775,6445362,6408628,6397643
56007,Carbon,WY,1339949,1183554,1142126,1470771
56009,Converse,WY,1062826,1120716,1082350,1054279
56011,Crook,WY,254178,266095,266914,264756
56013,Fremont,WY,1563139,1560899,1667817,1675432
56015,Goshen,WY,411708,427702,448480,475087
56017,Hot Springs,WY,218049,226664,238508,247380
56019,Johnson,WY,323519,370142,351016,334918
56021,Laramie,WY,5272020,5361442,5216141,5431017
56023,Lincoln,WY,809056,836868,870553,1007443
56025,Natrona,WY,6205234,5889006,6077267,5735713
56027,Niobrara,WY,126029,129492,136413,129528
56029,Park,WY,1464909,1430999,1367819,1371737
56031,Platte,WY,542926,537622,508368,537068
56033,Sheridan,WY,1321358,1316931,1344028,1381485
56035,Sublette,WY,965968,888733,949171,1017575
56037,Sweetwater,WY,4281177,4596740,4565087,4930655
56039,Teton,WY,2370188,2410176,2392059,2480699
56041,Uinta,WY,1014854,1018469,1020277,1085456
56043,Washakie,WY,371481,380483,395452,404655
56045,Weston,WY,332472,311082,317811,388824
